"CODI_CAPA","CAPA_GENERICA","NOM_CAPA","ED50_COORD_X","ED50_COORD_Y","ETRS89_COORD_X","ETRS89_COORD_Y","LONGITUD","LATITUD","EQUIPAMENT","DISTRICTE","BARRI","NOM_DISTRICTE","NOM_BARRI","ADRECA","TELEFON"
"K015","Transports i serveis relacionats","Autobusos nocturns","428319.935","4582103.703","428228.023","4581902.77","2.141587","41.385452","NITBUS -N3--","04","19","Les Corts","les Corts","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428254.303","4581961.013","428162.391","4581760.082","2.140819","41.384161","BUS -54-59-H8--","03","18","Sants-Montjuïc","Sants","",""
"K014","Transports i serveis relacionats","Autobusos diürns","433034.8","4585507.095","432942.845","4585306.13","2.197595","41.416512","BUS -33-H10--","10","72","Sant Martí","Sant Martí de Provençals","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","430848.125","4583572.674","430756.19","4583371.727","2.171654","41.398904","NITBUS -N1-N9--","02","07","Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430819.852","4584847.554","430727.918","4584646.595","2.171169","41.410384","BUS -V21--","07","33","Horta-Guinardó","el Baix Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430299.397","4586785.569","430207.468","4586584.593","2.164719","41.427793","BUS -19-V25--","07","36","Horta-Guinardó","la Font d'en Fargues","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430745.925","4582336.127","430653.99","4582135.192","2.170573","41.387758","BUS -D50--","02","07","Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427479.805","4584080.846","427387.901","4583879.895","2.131303","41.403184","BUS -70-V11--","05","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428586.296","4585039.02","428494.382","4584838.06","2.144426","41.411913","BUS -27--","06","28","Gràcia","Vallcarca i els Penitents","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","430038.984","4586013.987","429947.057","4585813.018","2.161692","41.420822","NITBUS -N4-N5--","07","37","Horta-Guinardó","el Carmel","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","430053.418","4586002.855","429961.491","4585801.886","2.161866","41.420723","NITBUS -N4-N5--","07","37","Horta-Guinardó","el Carmel","",""
"K014","Transports i serveis relacionats","Autobusos diürns","425800.957","4582052.242","425709.068","4581851.311","2.111469","41.38476","BUS -7--","04","21","Les Corts","Pedralbes","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","425765.885","4582048.826","425673.996","4581847.895","2.11105","41.384726","NITBUS -N12--","04","21","Les Corts","Pedralbes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","425397.624","4582406.353","425305.739","4582205.419","2.106602","41.387912","BUS -63-68-78-113-H4-H2--","04","21","Les Corts","Pedralbes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428823.666","4583873.647","428731.75","4583672.698","2.147403","41.401438","BUS -V15--","05","27","Sarrià-Sant Gervasi","el Putxet i el Farró","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","428823.666","4583873.647","428731.75","4583672.698","2.147403","41.401438","NITBUS -N5--","05","27","Sarrià-Sant Gervasi","el Putxet i el Farró","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","429792.537","4581852.784","429700.611","4581651.853","2.159227","41.383322","NITBUS -N12--","02","08","Eixample","l'Antiga Esquerra de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427470.822","4582984.073","427378.918","4582783.133","2.131327","41.393305","BUS -70-H6--","05","24","Sarrià-Sant Gervasi","les Tres Torres","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","426985.926","4582357.742","426894.026","4582156.808","2.125603","41.38762","NITBUS -N12--","04","20","Les Corts","la Maternitat i Sant Ramon","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","432809.656","4582294.144","432717.702","4582093.208","2.195258","41.387555","NITBUS -N0-N6-N8--","10","67","Sant Martí","la Vila Olímpica del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428588.596","4580610.15","428496.681","4580409.231","2.144976","41.372024","BUS -46-65-79-109-165-L70-L72-L80-L86-L94-L95-H12-H16-E95-E86-E70-E80--","03","15","Sants-Montjuïc","Hostafrancs","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","430400.691","4588054.215","430308.761","4587853.227","2.165785","41.439228","NITBUS -N6--","08","48","Nou Barris","la Guineueta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431903.886","4587643.744","431811.942","4587442.759","2.183823","41.43566","BUS -62-96-97-104--","08","45","Nou Barris","Porta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432358.036","4586781.228","432266.088","4586580.251","2.189355","41.427931","BUS -11-34-H6--","09","61","Sant Andreu","la Sagrera","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428224.931","4584261.058","428133.02","4584060.106","2.140195","41.404874","BUS -131-V15--","05","27","Sarrià-Sant Gervasi","el Putxet i el Farró","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427261.252","4581389.57","427169.349","4581188.644","2.129012","41.378925","BUS -70--","03","17","Sants-Montjuïc","Sants - Badal","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428120.838","4580991.387","428028.927","4580790.465","2.139338","41.375416","BUS -D20-52--","03","18","Sants-Montjuïc","Sants","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432950.634","4586128.746","432858.68","4585927.775","2.196519","41.422104","BUS -V29--","10","72","Sant Martí","Sant Martí de Provençals","",""
"K014","Transports i serveis relacionats","Autobusos diürns","433600.632","4586154.503","433508.672","4585953.531","2.204294","41.42239","BUS -33-V31-136--","10","73","Sant Martí","la Verneda i la Pau","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","429345.721","4584693.924","429253.8","4584492.967","2.153552","41.408872","NITBUS -N0--","06","31","Gràcia","la Vila de Gràcia","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427297.085","4582809.5","427205.182","4582608.561","2.12927","41.391717","BUS -70-H6-V3--","04","19","Les Corts","les Corts","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","427297.085","4582809.5","427205.182","4582608.561","2.12927","41.391717","NITBUS -N7--","04","19","Les Corts","les Corts","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","426701.252","4576298.528","426609.353","4576097.65","2.122932","41.333021","NITBUS -N1--","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432264.849","4589391.947","432172.903","4589190.946","2.187947","41.451436","BUS -76-H2-D50--","08","53","Nou Barris","la Trinitat Nova","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","430811.597","4590323.269","430719.664","4590122.26","2.170443","41.4597","NITBUS -N3--","08","55","Nou Barris","Ciutat Meridiana","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428004.303","4582199.21","427912.394","4581998.277","2.137801","41.386284","BUS -78-V7--","04","19","Les Corts","les Corts","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","430302.66","4582177.723","430210.73","4581976.789","2.16529","41.386293","NITBUS -N1-N12-N15-N17-N2-N3-N6-N7-N8-N18-N28--","02","07","Eixample","la Dreta de l'Eixample","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","431762.921","4582449.823","431670.977","4582248.886","2.182723","41.388869","NITBUS -N11-N12-N15--","01","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","434689.209","4585112.838","434597.239","4584911.876","2.217432","41.413097","NITBUS -N6--","10","70","Sant Martí","el Besòs i el Maresme","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428318.316","4576840.066","428226.402","4576639.182","2.14219","41.338044","BUS -21-109--","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","427914.09","4582057.546","427822.182","4581856.614","2.136739","41.385","NITBUS -N3--","04","19","Les Corts","les Corts","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","427583.227","4581599.631","427491.321","4581398.703","2.132837","41.380846","NITBUS -N3--","03","18","Sants-Montjuïc","Sants","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","427856.332","4581715.707","427764.424","4581514.778","2.136089","41.381916","NITBUS -N3--","03","18","Sants-Montjuïc","Sants","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428960.513","4584026.523","428868.595","4583825.572","2.149022","41.402827","BUS -27-D40--","05","27","Sarrià-Sant Gervasi","el Putxet i el Farró","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","428551.734","4584306.899","428459.82","4584105.946","2.144099","41.405316","NITBUS -N0--","05","27","Sarrià-Sant Gervasi","el Putxet i el Farró","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","426659.082","4583951.772","426567.186","4583750.823","2.121501","41.401947","NITBUS -N8--","05","23","Sarrià-Sant Gervasi","Sarrià","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430750.623","4583570.276","430658.689","4583369.329","2.170488","41.398874","BUS -6-V19--","02","07","Eixample","la Dreta de l'Eixample","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","431333.748","4584319.936","431241.809","4584118.982","2.177377","41.405676","NITBUS -N0-N1--","02","06","Eixample","la Sagrada Família","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429882.593","4583251.097","429790.667","4583050.153","2.160142","41.395924","BUS -22-24--","02","07","Eixample","la Dreta de l'Eixample","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","432518.547","4588050.785","432426.598","4587849.796","2.191134","41.439378","NITBUS -N9--","09","60","Sant Andreu","Sant Andreu","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432506.562","4588324.14","432414.613","4588123.149","2.19096","41.441839","BUS -H4-V31-133--","09","60","Sant Andreu","Sant Andreu","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","432488.022","4588378.607","432396.073","4588177.615","2.190732","41.442328","NITBUS -N9--","09","60","Sant Andreu","Sant Andreu","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432541.729","4581366.999","432449.778","4581166.072","2.192158","41.379182","BUS -47-59-D20--","01","03","Ciutat Vella","la Barceloneta","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","427454.524","4575939.774","427362.618","4575738.899","2.131976","41.329858","NITBUS -N1--","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427570.11","4575915.526","427478.203","4575714.651","2.13336","41.32965","BUS -21-109--","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","431884.569","4586923.682","431792.625","4586722.704","2.183673","41.429174","NITBUS -N3--","08","44","Nou Barris","Vilapicina i la Torre Llobeta","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","427894.276","4582654.083","427802.368","4582453.146","2.136431","41.390371","NITBUS -N12--","04","19","Les Corts","les Corts","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","427856.443","4583472.192","427764.535","4583271.247","2.135881","41.397736","NITBUS -N7--","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428303.487","4585844.452","428211.576","4585643.485","2.140947","41.419141","BUS -27-119--","06","28","Gràcia","Vallcarca i els Penitents","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428579.807","4587267.787","428487.894","4587066.807","2.144085","41.431985","BUS -V21-135--","07","40","Horta-Guinardó","Montbau","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429978.163","4581557.428","429886.235","4581356.5","2.161481","41.380678","BUS -55-120-H16-D50--","02","10","Eixample","Sant Antoni","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428511.411","4579967.056","428419.496","4579766.143","2.144129","41.366225","BUS -13--","03","11","Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428291.979","4579887.395","428200.066","4579686.483","2.141515","41.365488","BUS -13--","03","13","Sants-Montjuïc","la Marina de Port","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428319.935","4582103.703","428228.023","4581902.77","2.141587","41.385452","BUS -54--","04","19","Les Corts","les Corts","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430623.914","4582622.416","430531.981","4582421.478","2.169081","41.390326","BUS -7-54-H12--","02","07","Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430138.094","4585156.549","430046.166","4584955.588","2.162977","41.413108","BUS -39-D40--","07","33","Horta-Guinardó","el Baix Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns","434668.281","4585020.845","434576.311","4584819.884","2.217192","41.412267","BUS -B23-B20-V31-136--","10","70","Sant Martí","el Besòs i el Maresme","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428552.37","4582779.016","428460.456","4582578.077","2.144287","41.391555","BUS -H8--","02","08","Eixample","l'Antiga Esquerra de l'Eixample","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","429054.718","4584400.878","428962.8","4584199.924","2.150105","41.406207","NITBUS -N4--","06","31","Gràcia","la Vila de Gràcia","",""
