CODI_CAPA,CAPA_GENERICA,NOM_CAPA,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD,EQUIPAMENT,DISTRICTE,BARRI,NOM_DISTRICTE,NOM_BARRI
K014,Transports i serveis relacionats,Autobusos diürns,431977.404,4590590.63,2.185449,41.464026,BUS -97-183-197--,8.0,56.0,Nou Barris,Vallbona
K014,Transports i serveis relacionats,Autobusos diürns,431225.415,4585588.145,2.177014,41.418907,BUS -117--,7.0,35.0,Horta-Guinardó,el Guinardó
K014,Transports i serveis relacionats,Autobusos diürns,427851.873,4585560.124,2.136653,41.418358,BUS -124--,6.0,28.0,Gràcia,Vallcarca i els Penitents
K014,Transports i serveis relacionats,Autobusos diürns,428932.732,4585846.772,2.149552,41.421036,BUS -119--,7.0,38.0,Horta-Guinardó,la Teixonera
K014,Transports i serveis relacionats,Autobusos diürns,424514.3,4586239.895,2.096634,41.424174,BUS -128--,5.0,22.0,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Transports i serveis relacionats,Autobusos diürns,429766.796,4585692.855,2.159549,41.419724,BUS -119--,7.0,37.0,Horta-Guinardó,el Carmel
K014,Transports i serveis relacionats,Autobusos diürns,428448.117,4585823.564,2.143756,41.420784,BUS -19-119-H2--,7.0,38.0,Horta-Guinardó,la Teixonera
K015,Transports i serveis relacionats,Autobusos nocturns,428448.117,4585823.564,2.143756,41.420784,NITBUS -N4--,7.0,38.0,Horta-Guinardó,la Teixonera
K014,Transports i serveis relacionats,Autobusos diürns,431687.607,4588919.83,2.182168,41.448953,BUS -11-76-127-H2-V29-D50-180-197--,8.0,53.0,Nou Barris,la Trinitat Nova
K015,Transports i serveis relacionats,Autobusos nocturns,431655.313,4588861.623,2.181788,41.448426,NITBUS -N1--,8.0,53.0,Nou Barris,la Trinitat Nova
K014,Transports i serveis relacionats,Autobusos diürns,430277.606,4587880.063,2.165409,41.439467,BUS -47-76-122-V27-H4-M19-182--,8.0,48.0,Nou Barris,la Guineueta
K014,Transports i serveis relacionats,Autobusos diürns,426645.987,4582120.342,2.122641,41.387269,BUS -67-M14-E79-E43-E30-175--,4.0,21.0,Les Corts,Pedralbes
K014,Transports i serveis relacionats,Autobusos diürns,428438.302,4582239.549,2.144062,41.388504,BUS -54--,2.0,9.0,Eixample,la Nova Esquerra de l'Eixample
K015,Transports i serveis relacionats,Autobusos nocturns,428048.673,4581608.99,2.139477,41.38279,NITBUS -N0--,3.0,18.0,Sants-Montjuïc,Sants
K014,Transports i serveis relacionats,Autobusos diürns,428504.875,4582453.177,2.144833,41.390434,BUS -59-141--,2.0,8.0,Eixample,l'Antiga Esquerra de l'Eixample
K015,Transports i serveis relacionats,Autobusos nocturns,428504.875,4582453.177,2.144833,41.390434,NITBUS -N12--,2.0,8.0,Eixample,l'Antiga Esquerra de l'Eixample
K014,Transports i serveis relacionats,Autobusos diürns,430896.814,4586412.77,2.172988,41.426306,BUS -19-V25--,7.0,35.0,Horta-Guinardó,el Guinardó
K014,Transports i serveis relacionats,Autobusos diürns,429998.046,4580048.516,2.162969,41.368907,BUS -55-150--,3.0,11.0,Sants-Montjuïc,el Poble-sec
K014,Transports i serveis relacionats,Autobusos diürns,431868.41,4584286.754,2.184854,41.40724,BUS -B24--,10.0,64.0,Sant Martí,el Camp de l'Arpa del Clot
K015,Transports i serveis relacionats,Autobusos nocturns,431868.41,4584286.754,2.184854,41.40724,NITBUS -N3--,10.0,64.0,Sant Martí,el Camp de l'Arpa del Clot
K014,Transports i serveis relacionats,Autobusos diürns,431489.792,4581541.244,2.180636,41.38248,BUS -47-120-V17-V15--,1.0,2.0,Ciutat Vella,el Barri Gòtic
K014,Transports i serveis relacionats,Autobusos diürns,429398.283,4578829.03,2.15594,41.357871,BUS -107--,3.0,11.0,Sants-Montjuïc,el Poble-sec
K014,Transports i serveis relacionats,Autobusos diürns,429516.261,4585986.848,2.156517,41.422349,BUS -119-86--,7.0,37.0,Horta-Guinardó,el Carmel
K014,Transports i serveis relacionats,Autobusos diürns,429598.849,4585731.124,2.157535,41.420054,BUS -119-86--,7.0,37.0,Horta-Guinardó,el Carmel
K015,Transports i serveis relacionats,Autobusos nocturns,430135.166,4580712.248,2.164532,41.374897,NITBUS -N0-N6--,3.0,11.0,Sants-Montjuïc,el Poble-sec
K015,Transports i serveis relacionats,Autobusos nocturns,431040.096,4586918.358,2.174645,41.430871,NITBUS -N1-N6--,8.0,45.0,Nou Barris,Porta
K014,Transports i serveis relacionats,Autobusos diürns,430912.072,4587206.032,2.17308,41.433451,BUS -47-D40-V29-D50-182--,8.0,46.0,Nou Barris,el Turó de la Peira
K014,Transports i serveis relacionats,Autobusos diürns,424497.512,4585543.467,2.09652,41.4179,BUS -118--,5.0,22.0,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Transports i serveis relacionats,Autobusos diürns,423990.106,4586689.279,2.090305,41.428172,BUS -118--,5.0,22.0,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Transports i serveis relacionats,Autobusos diürns,431043.963,4586613.771,2.174726,41.428129,BUS -47-D40-D50--,8.0,44.0,Nou Barris,Vilapicina i la Torre Llobeta
K015,Transports i serveis relacionats,Autobusos nocturns,431043.963,4586613.771,2.174726,41.428129,NITBUS -N1-N6--,8.0,44.0,Nou Barris,Vilapicina i la Torre Llobeta
K014,Transports i serveis relacionats,Autobusos diürns,429242.37,4584289.675,2.153439,41.40704,BUS -116--,6.0,31.0,Gràcia,la Vila de Gràcia
K014,Transports i serveis relacionats,Autobusos diürns,429030.932,4584507.693,2.150884,41.408985,BUS -116--,6.0,30.0,Gràcia,la Salut
K014,Transports i serveis relacionats,Autobusos diürns,431547.572,4590020.001,2.180367,41.45885,BUS -180-183-197--,8.0,54.0,Nou Barris,Torre Baró
K014,Transports i serveis relacionats,Autobusos diürns,431097.757,4589445.703,2.175047,41.453639,BUS -199-183--,8.0,54.0,Nou Barris,Torre Baró
K014,Transports i serveis relacionats,Autobusos diürns,431561.275,4590788.412,2.180444,41.465772,BUS -197--,8.0,56.0,Nou Barris,Vallbona
K014,Transports i serveis relacionats,Autobusos diürns,431270.222,4590120.116,2.177035,41.459728,BUS -183--,8.0,55.0,Nou Barris,Ciutat Meridiana
K014,Transports i serveis relacionats,Autobusos diürns,431678.637,4589526.795,2.181992,41.454419,BUS -180--,8.0,54.0,Nou Barris,Torre Baró
K014,Transports i serveis relacionats,Autobusos diürns,429010.754,4584683.427,2.150622,41.410566,BUS -116--,6.0,30.0,Gràcia,la Salut
K014,Transports i serveis relacionats,Autobusos diürns,429089.027,4584541.987,2.151575,41.409299,BUS -116--,6.0,30.0,Gràcia,la Salut
K014,Transports i serveis relacionats,Autobusos diürns,431009.241,4585451.306,2.174443,41.417656,BUS -117--,7.0,35.0,Horta-Guinardó,el Guinardó
K014,Transports i serveis relacionats,Autobusos diürns,430627.798,4586061.94,2.169809,41.423123,BUS -117--,7.0,36.0,Horta-Guinardó,la Font d'en Fargues
K014,Transports i serveis relacionats,Autobusos diürns,430699.405,4585693.863,2.170708,41.419814,BUS -117--,7.0,35.0,Horta-Guinardó,el Guinardó
K014,Transports i serveis relacionats,Autobusos diürns,428886.902,4585919.946,2.148995,41.421691,BUS -119--,7.0,38.0,Horta-Guinardó,la Teixonera
K014,Transports i serveis relacionats,Autobusos diürns,428182.501,4585459.133,2.140621,41.417478,BUS -119--,6.0,28.0,Gràcia,Vallcarca i els Penitents
K015,Transports i serveis relacionats,Autobusos nocturns,431873.717,4586557.952,2.184662,41.427697,NITBUS -N3--,9.0,61.0,Sant Andreu,la Sagrera
K014,Transports i serveis relacionats,Autobusos diürns,428531.805,4579432.507,2.145511,41.36323,BUS -125--,3.0,13.0,Sants-Montjuïc,la Marina de Port
K014,Transports i serveis relacionats,Autobusos diürns,429899.931,4587609.027,2.16092,41.436993,BUS -185--,7.0,43.0,Horta-Guinardó,Horta
K014,Transports i serveis relacionats,Autobusos diürns,434669.8,4584602.205,2.218334,41.410314,BUS -B23-H16--,10.0,69.0,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou
K014,Transports i serveis relacionats,Autobusos diürns,429314.943,4578924.02,2.154933,41.358719,BUS -107--,3.0,11.0,Sants-Montjuïc,el Poble-sec
K014,Transports i serveis relacionats,Autobusos diürns,433755.972,4585690.463,2.207282,41.420041,BUS -V31-136--,10.0,73.0,Sant Martí,la Verneda i la Pau
K014,Transports i serveis relacionats,Autobusos diürns,430403.248,4582380.966,2.167546,41.38995,BUS -22-24--,2.0,7.0,Eixample,la Dreta de l'Eixample
K014,Transports i serveis relacionats,Autobusos diürns,433571.798,4587823.651,2.204844,41.439239,BUS -11-H4--,9.0,59.0,Sant Andreu,el Bon Pastor
K014,Transports i serveis relacionats,Autobusos diürns,430071.665,4584211.565,2.163369,41.406409,BUS -V19--,6.0,32.0,Gràcia,el Camp d'en Grassot i Gràcia Nova
K014,Transports i serveis relacionats,Autobusos diürns,428084.976,4585569.353,2.139441,41.418462,BUS -V17-H4-H2--,6.0,28.0,Gràcia,Vallcarca i els Penitents
K015,Transports i serveis relacionats,Autobusos nocturns,428967.829,4587643.317,2.14976,41.43722,NITBUS -N4--,7.0,43.0,Horta-Guinardó,Horta
K014,Transports i serveis relacionats,Autobusos diürns,433246.641,4585695.139,2.201187,41.420041,BUS -V29--,10.0,73.0,Sant Martí,la Verneda i la Pau
K014,Transports i serveis relacionats,Autobusos diürns,425383.845,4585510.409,2.107129,41.417685,BUS -118-128--,5.0,22.0,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K015,Transports i serveis relacionats,Autobusos nocturns,432042.683,4581245.707,2.187281,41.379865,NITBUS -N12-N28--,1.0,3.0,Ciutat Vella,la Barceloneta
K015,Transports i serveis relacionats,Autobusos nocturns,433662.31,4587188.744,2.205997,41.433528,NITBUS -N8--,9.0,59.0,Sant Andreu,el Bon Pastor
K014,Transports i serveis relacionats,Autobusos diürns,430797.012,4586130.491,2.171826,41.423755,BUS -V23--,7.0,36.0,Horta-Guinardó,la Font d'en Fargues
K014,Transports i serveis relacionats,Autobusos diürns,433036.618,4583307.22,2.198938,41.398516,BUS -B25-B20-136--,10.0,68.0,Sant Martí,el Poblenou
K014,Transports i serveis relacionats,Autobusos diürns,430252.668,4583189.585,2.165652,41.39722,BUS -47--,2.0,7.0,Eixample,la Dreta de l'Eixample
K014,Transports i serveis relacionats,Autobusos diürns,425991.435,4575902.293,2.115572,41.331205,BUS -109--,3.0,12.0,Sants-Montjuïc,la Marina del Prat Vermell
K014,Transports i serveis relacionats,Autobusos diürns,426200.189,4575213.685,2.11815,41.325022,BUS -109--,3.0,12.0,Sants-Montjuïc,la Marina del Prat Vermell
K014,Transports i serveis relacionats,Autobusos diürns,429153.242,4586269.851,2.15214,41.424866,BUS -19-87-H2--,7.0,37.0,Horta-Guinardó,el Carmel
K014,Transports i serveis relacionats,Autobusos diürns,428779.938,4585495.867,2.147765,41.417862,BUS -22-129-V19--,6.0,29.0,Gràcia,el Coll
K014,Transports i serveis relacionats,Autobusos diürns,428625.498,4585216.93,2.14595,41.415337,BUS -22-87-V19--,6.0,28.0,Gràcia,Vallcarca i els Penitents
K014,Transports i serveis relacionats,Autobusos diürns,433437.049,4587161.944,2.203304,41.433268,BUS -60--,9.0,59.0,Sant Andreu,el Bon Pastor
K015,Transports i serveis relacionats,Autobusos nocturns,430593.565,4590107.037,2.168935,41.459552,NITBUS -N3--,8.0,55.0,Nou Barris,Ciutat Meridiana
K014,Transports i serveis relacionats,Autobusos diürns,430159.427,4581772.438,2.1647,41.384448,BUS -120--,1.0,1.0,Ciutat Vella,el Raval
K014,Transports i serveis relacionats,Autobusos diürns,425138.268,4584990.326,2.104255,41.412978,BUS -111--,5.0,22.0,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K015,Transports i serveis relacionats,Autobusos nocturns,433541.181,4584313.697,2.204863,41.407623,NITBUS -N7--,10.0,69.0,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou
K014,Transports i serveis relacionats,Autobusos diürns,428443.66,4579018.688,2.144506,41.359495,BUS -13--,3.0,13.0,Sants-Montjuïc,la Marina de Port
K015,Transports i serveis relacionats,Autobusos nocturns,427983.162,4585323.769,2.138252,41.416241,NITBUS -N4--,6.0,28.0,Gràcia,Vallcarca i els Penitents
K015,Transports i serveis relacionats,Autobusos nocturns,431538.866,4585601.941,2.180763,41.419058,NITBUS -N1-N4--,9.0,63.0,Sant Andreu,Navas
K014,Transports i serveis relacionats,Autobusos diürns,427581.542,4586819.112,2.133267,41.429673,BUS -112--,7.0,39.0,Horta-Guinardó,Sant Genís dels Agudells
K014,Transports i serveis relacionats,Autobusos diürns,433620.523,4583138.306,2.205941,41.397043,BUS -H16-V27--,10.0,68.0,Sant Martí,el Poblenou
K014,Transports i serveis relacionats,Autobusos diürns,432422.391,4587587.145,2.191113,41.437013,BUS -126-H4-V31--,9.0,60.0,Sant Andreu,Sant Andreu
K015,Transports i serveis relacionats,Autobusos nocturns,431655.075,4590118.133,2.181643,41.459743,NITBUS -N3--,8.0,54.0,Nou Barris,Torre Baró
K015,Transports i serveis relacionats,Autobusos nocturns,433018.541,4584245.675,2.198618,41.406967,NITBUS -N11-N8--,10.0,71.0,Sant Martí,Provençals del Poblenou
K014,Transports i serveis relacionats,Autobusos diürns,432670.215,4583902.944,2.194489,41.403851,BUS -H14--,10.0,66.0,Sant Martí,el Parc i la Llacuna del Poblenou
K014,Transports i serveis relacionats,Autobusos diürns,426437.648,4585730.125,2.119711,41.419761,BUS -111--,5.0,22.0,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Transports i serveis relacionats,Autobusos diürns,432246.63,4582667.052,2.18956,41.392684,BUS -V21--,10.0,66.0,Sant Martí,el Parc i la Llacuna del Poblenou
K014,Transports i serveis relacionats,Autobusos diürns,427765.037,4580829.062,2.136178,41.37574,BUS -115-V5--,3.0,18.0,Sants-Montjuïc,Sants
K014,Transports i serveis relacionats,Autobusos diürns,427345.071,4581716.597,2.13105,41.383696,BUS -V5--,4.0,19.0,Les Corts,les Corts
K014,Transports i serveis relacionats,Autobusos diürns,428555.549,4581214.603,2.145585,41.379283,BUS -V7-D40--,2.0,9.0,Eixample,la Nova Esquerra de l'Eixample
K014,Transports i serveis relacionats,Autobusos diürns,429748.385,4579587.171,2.160037,41.36473,BUS -150--,3.0,11.0,Sants-Montjuïc,el Poble-sec
K014,Transports i serveis relacionats,Autobusos diürns,432000.758,4590747.294,2.185711,41.465439,BUS -183--,8.0,56.0,Nou Barris,Vallbona
K014,Transports i serveis relacionats,Autobusos diürns,431884.07,4590488.14,2.184343,41.463095,BUS -183-197--,8.0,56.0,Nou Barris,Vallbona
K014,Transports i serveis relacionats,Autobusos diürns,425735.796,4580950.147,2.111899,41.376646,BUS -H8--,4.0,20.0,Les Corts,la Maternitat i Sant Ramon
K014,Transports i serveis relacionats,Autobusos diürns,430745.989,4583196.401,2.171552,41.397324,BUS -B24-X1--,2.0,7.0,Eixample,la Dreta de l'Eixample
K014,Transports i serveis relacionats,Autobusos diürns,431462.131,4590276.065,2.179315,41.461149,BUS -183--,8.0,55.0,Nou Barris,Ciutat Meridiana
K014,Transports i serveis relacionats,Autobusos diürns,431284.916,4589908.467,2.177235,41.457823,BUS -199--,8.0,54.0,Nou Barris,Torre Baró
K014,Transports i serveis relacionats,Autobusos diürns,431094.222,4589644.701,2.174982,41.455431,BUS -199--,8.0,54.0,Nou Barris,Torre Baró
K014,Transports i serveis relacionats,Autobusos diürns,428408.071,4586258.055,2.143225,41.424694,BUS -M19--,7.0,41.0,Horta-Guinardó,la Vall d'Hebron
K014,Transports i serveis relacionats,Autobusos diürns,430975.76,4589493.831,2.173581,41.454062,BUS -199--,8.0,54.0,Nou Barris,Torre Baró
K014,Transports i serveis relacionats,Autobusos diürns,427770.954,4584870.997,2.135767,41.412144,BUS -196-V13--,5.0,25.0,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K014,Transports i serveis relacionats,Autobusos diürns,428413.951,4586797.182,2.143232,41.42955,BUS -135--,7.0,40.0,Horta-Guinardó,Montbau
K014,Transports i serveis relacionats,Autobusos diürns,433463.249,4587985.084,2.203527,41.440684,BUS -11-60-V33--,9.0,59.0,Sant Andreu,el Bon Pastor
K015,Transports i serveis relacionats,Autobusos nocturns,433463.249,4587985.084,2.203527,41.440684,NITBUS -N8--,9.0,59.0,Sant Andreu,el Bon Pastor
K014,Transports i serveis relacionats,Autobusos diürns,432675.236,4583777.548,2.194563,41.402722,BUS -V25--,10.0,66.0,Sant Martí,el Parc i la Llacuna del Poblenou
K015,Transports i serveis relacionats,Autobusos nocturns,433044.949,4583394.41,2.199028,41.399302,NITBUS -N8--,10.0,68.0,Sant Martí,el Poblenou
K014,Transports i serveis relacionats,Autobusos diürns,427718.826,4579649.182,2.135766,41.365109,BUS -V3--,3.0,16.0,Sants-Montjuïc,la Bordeta
K014,Transports i serveis relacionats,Autobusos diürns,433633.955,4585982.137,2.20579,41.422658,BUS -B24-H10--,10.0,73.0,Sant Martí,la Verneda i la Pau
K014,Transports i serveis relacionats,Autobusos diürns,433115.388,4588403.534,2.199317,41.444423,BUS -11-M28--,9.0,58.0,Sant Andreu,Baró de Viver
K015,Transports i serveis relacionats,Autobusos nocturns,432244.92,4581088.156,2.189717,41.378463,NITBUS -N12-N28--,1.0,3.0,Ciutat Vella,la Barceloneta
K014,Transports i serveis relacionats,Autobusos diürns,432262.358,4583831.024,2.189618,41.403169,BUS -192-V23-X1--,10.0,66.0,Sant Martí,el Parc i la Llacuna del Poblenou
K014,Transports i serveis relacionats,Autobusos diürns,431782.376,4582003.596,2.184082,41.386669,BUS -BCTO--,1.0,4.0,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
K014,Transports i serveis relacionats,Autobusos diürns,429823.568,4580014.195,2.160887,41.368583,BUS -BCTO--,3.0,11.0,Sants-Montjuïc,el Poble-sec
K014,Transports i serveis relacionats,Autobusos diürns,429051.658,4579975.783,2.151662,41.368169,BUS -BCTO--,3.0,11.0,Sants-Montjuïc,el Poble-sec
K014,Transports i serveis relacionats,Autobusos diürns,427961.349,4581213.75,2.13848,41.379222,BUS -BCTO--,3.0,18.0,Sants-Montjuïc,Sants
K014,Transports i serveis relacionats,Autobusos diürns,426486.633,4581169.278,2.120851,41.378688,BUS -BCTO--,4.0,20.0,Les Corts,la Maternitat i Sant Ramon
K014,Transports i serveis relacionats,Autobusos diürns,430625.758,4585107.34,2.169894,41.414525,BUS -V23--,7.0,33.0,Horta-Guinardó,el Baix Guinardó
K014,Transports i serveis relacionats,Autobusos diürns,430147.94,4586642.124,2.164,41.428306,BUS -H2--,8.0,44.0,Nou Barris,Vilapicina i la Torre Llobeta
K014,Transports i serveis relacionats,Autobusos diürns,430828.983,4583167.741,2.172548,41.397073,BUS -6-19-V19-D50--,2.0,7.0,Eixample,la Dreta de l'Eixample
K014,Transports i serveis relacionats,Autobusos diürns,432280.791,4589258.44,2.189231,41.452053,BUS -11-126-127-V31--,9.0,57.0,Sant Andreu,la Trinitat Vella
K014,Transports i serveis relacionats,Autobusos diürns,427782.796,4584021.397,2.13601,41.404494,BUS -V13--,5.0,25.0,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K014,Transports i serveis relacionats,Autobusos diürns,427743.636,4583724.23,2.135577,41.401814,BUS -V13--,5.0,25.0,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K015,Transports i serveis relacionats,Autobusos nocturns,428272.565,4581984.601,2.14211,41.386193,NITBUS -N0--,4.0,19.0,Les Corts,les Corts
K014,Transports i serveis relacionats,Autobusos diürns,434191.267,4585447.564,2.212517,41.417889,BUS -V33--,10.0,70.0,Sant Martí,el Besòs i el Maresme
K015,Transports i serveis relacionats,Autobusos nocturns,433354.988,4582845.634,2.202797,41.394385,NITBUS -N28--,10.0,68.0,Sant Martí,el Poblenou
K014,Transports i serveis relacionats,Autobusos diürns,428083.764,4574855.229,2.140697,41.321964,BUS -88-89--,3.0,12.0,Sants-Montjuïc,la Marina del Prat Vermell
K014,Transports i serveis relacionats,Autobusos diürns,430413.156,4582076.237,2.167699,41.387206,BUS -L95-E95--,2.0,7.0,Eixample,la Dreta de l'Eixample
K014,Transports i serveis relacionats,Autobusos diürns,425655.61,4581045.579,2.110929,41.377498,BUS -M14--,4.0,20.0,Les Corts,la Maternitat i Sant Ramon
K014,Transports i serveis relacionats,Autobusos diürns,425485.661,4581204.193,2.108877,41.378911,BUS -M14--,4.0,20.0,Les Corts,la Maternitat i Sant Ramon
