Region,Category,Enero-Marzo 2023,Enero-Marzo 2024,Porcentaje variación 2024/2023
"CATALUÑA,",12.-Estafas informáticas,112.0,124.0,10.7
"CATALUÑA,",13.-Otros ciberdelitos,112.0,124.0,10.7
"CATALUÑA,",III. TOTAL INFRACCIONES PENALES,720.0,719.0,-0.1
"CATALUÑA,",43171 Vila-seca,720.0,719.0,-0.1
"CATALUÑA,",I. CRIMINALIDAD CONVENCIONAL,289.0,369.0,27.7
"CATALUÑA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"CATALUÑA,",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
"CATALUÑA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,2.0,4.0,100.0
"CATALUÑA,",4. Secuestro,0.0,0.0,0.0
"CATALUÑA,",5. Delitos contra la libertad sexual,1.0,1.0,0.0
"CATALUÑA,",5.1.-Agresión sexual con penetración,1.0,1.0,0.0
"CATALUÑA,",5.2.-Resto de delitos contra la libertad sexual,1.0,1.0,0.0
"CATALUÑA,",6. Robos con violencia e intimidación,2.0,7.0,250.0
"CATALUÑA,",7. Robos con fuerza en domicilios,,24.0,34.0
"CATALUÑA,",7.1.-Robos con fuerza en domicilios,,24.0,34.0
"CATALUÑA,",8. Hurtos,69.0,101.0,46.4
"CATALUÑA,",9. Sustracciones de vehículos,7.0,4.0,-42.9
"CATALUÑA,",10. Tráfico de drogas,5.0,5.0,0.0
"CATALUÑA,",11. Resto de criminalidad convencional,179.0,213.0,19.0
"CATALUÑA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),47.0,60.0,27.7
"CATALUÑA,",12.-Estafas informáticas,47.0,60.0,27.7
"CATALUÑA,",13.-Otros ciberdelitos,47.0,60.0,27.7
"CATALUÑA,",III. TOTAL INFRACCIONES PENALES,336.0,429.0,27.7
"COMUNITAT VALENCIANA,",I. CRIMINALIDAD CONVENCIONAL,56551.0,58141.0,2.8
"COMUNITAT VALENCIANA,",1. Homicidios dolosos y asesinatos consumados,8.0,21.0,162.5
"COMUNITAT VALENCIANA,",2. Homicidios dolosos y asesinatos en grado tentativa,36.0,34.0,-5.6
"COMUNITAT VALENCIANA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,707.0,813.0,15.0
"COMUNITAT VALENCIANA,",4. Secuestro,3.0,3.0,0.0
"COMUNITAT VALENCIANA,",5. Delitos contra la libertad sexual,492.0,521.0,5.9
"COMUNITAT VALENCIANA,",5.1.-Agresión sexual con penetración,492.0,521.0,5.9
"COMUNITAT VALENCIANA,",5.2.-Resto de delitos contra la libertad sexual,492.0,521.0,5.9
"COMUNITAT VALENCIANA,",6. Robos con violencia e intimidación,1468.0,1508.0,2.7
"COMUNITAT VALENCIANA,",7. Robos con fuerza en domicilios,,4858.0,4763.0
"COMUNITAT VALENCIANA,",7.1.-Robos con fuerza en domicilios,,4858.0,4763.0
"COMUNITAT VALENCIANA,",8. Hurtos,18216.0,17681.0,-2.9
"COMUNITAT VALENCIANA,",9. Sustracciones de vehículos,741.0,805.0,8.6
"COMUNITAT VALENCIANA,",10. Tráfico de drogas,606.0,665.0,9.7
"COMUNITAT VALENCIANA,",11. Resto de criminalidad convencional,29416.0,31327.0,6.5
"COMUNITAT VALENCIANA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),11215.0,12110.0,8.0
"COMUNITAT VALENCIANA,",12.-Estafas informáticas,11215.0,12110.0,8.0
"COMUNITAT VALENCIANA,",13.-Otros ciberdelitos,11215.0,12110.0,8.0
"COMUNITAT VALENCIANA,",III. TOTAL INFRACCIONES PENALES,67766.0,70251.0,3.7
"COMUNITAT VALENCIANA,",Provincia de ALICANTE/ALACANT,67766.0,70251.0,3.7
"COMUNITAT VALENCIANA,",I. CRIMINALIDAD CONVENCIONAL,19274.0,20317.0,5.4
"COMUNITAT VALENCIANA,",1. Homicidios dolosos y asesinatos consumados,2.0,4.0,100.0
"COMUNITAT VALENCIANA,",2. Homicidios dolosos y asesinatos en grado tentativa,14.0,14.0,0.0
"COMUNITAT VALENCIANA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,247.0,282.0,14.2
"COMUNITAT VALENCIANA,",4. Secuestro,0.0,1.0,100.0
"COMUNITAT VALENCIANA,",5. Delitos contra la libertad sexual,185.0,230.0,24.3
"COMUNITAT VALENCIANA,",5.1.-Agresión sexual con penetración,185.0,230.0,24.3
"COMUNITAT VALENCIANA,",5.2.-Resto de delitos contra la libertad sexual,185.0,230.0,24.3
"COMUNITAT VALENCIANA,",6. Robos con violencia e intimidación,413.0,506.0,22.5
"COMUNITAT VALENCIANA,",7. Robos con fuerza en domicilios,,1850.0,1798.0
"COMUNITAT VALENCIANA,",7.1.-Robos con fuerza en domicilios,,1850.0,1798.0
"COMUNITAT VALENCIANA,",8. Hurtos,5632.0,5894.0,4.7
"COMUNITAT VALENCIANA,",9. Sustracciones de vehículos,305.0,381.0,24.9
"COMUNITAT VALENCIANA,",10. Tráfico de drogas,264.0,272.0,3.0
"COMUNITAT VALENCIANA,",11. Resto de criminalidad convencional,10362.0,10935.0,5.5
"COMUNITAT VALENCIANA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),4148.0,4495.0,8.4
"COMUNITAT VALENCIANA,",12.-Estafas informáticas,4148.0,4495.0,8.4
"COMUNITAT VALENCIANA,",13.-Otros ciberdelitos,4148.0,4495.0,8.4
"COMUNITAT VALENCIANA,",III. TOTAL INFRACCIONES PENALES,23422.0,24812.0,5.9
"COMUNITAT VALENCIANA,",03009 Alcoy/Alcoi,23422.0,24812.0,5.9
"COMUNITAT VALENCIANA,",I. CRIMINALIDAD CONVENCIONAL,389.0,431.0,10.8
"COMUNITAT VALENCIANA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"COMUNITAT VALENCIANA,",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
"COMUNITAT VALENCIANA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,1.0,5.0,400.0
"COMUNITAT VALENCIANA,",4. Secuestro,0.0,0.0,0.0
"COMUNITAT VALENCIANA,",5. Delitos contra la libertad sexual,3.0,4.0,33.3
"COMUNITAT VALENCIANA,",5.1.-Agresión sexual con penetración,3.0,4.0,33.3
"COMUNITAT VALENCIANA,",5.2.-Resto de delitos contra la libertad sexual,3.0,4.0,33.3
"COMUNITAT VALENCIANA,",6. Robos con violencia e intimidación,7.0,15.0,114.3
"COMUNITAT VALENCIANA,",7. Robos con fuerza en domicilios,,45.0,37.0
"COMUNITAT VALENCIANA,",7.1.-Robos con fuerza en domicilios,,45.0,37.0
"COMUNITAT VALENCIANA,",8. Hurtos,97.0,122.0,25.8
"COMUNITAT VALENCIANA,",9. Sustracciones de vehículos,9.0,7.0,-22.2
"COMUNITAT VALENCIANA,",10. Tráfico de drogas,0.0,2.0,100.0
"COMUNITAT VALENCIANA,",11. Resto de criminalidad convencional,227.0,239.0,5.3
"COMUNITAT VALENCIANA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),121.0,178.0,47.1
"COMUNITAT VALENCIANA,",12.-Estafas informáticas,121.0,178.0,47.1
"COMUNITAT VALENCIANA,",13.-Otros ciberdelitos,121.0,178.0,47.1
"COMUNITAT VALENCIANA,",III. TOTAL INFRACCIONES PENALES,510.0,609.0,19.4
"COMUNITAT VALENCIANA,",03011 L'Alfàs del Pi,510.0,609.0,19.4
"COMUNITAT VALENCIANA,",I. CRIMINALIDAD CONVENCIONAL,237.0,258.0,8.9
"COMUNITAT VALENCIANA,",1. Homicidios dolosos y asesinatos consumados,0.0,1.0,100.0
"COMUNITAT VALENCIANA,",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
"COMUNITAT VALENCIANA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,0.0,1.0,100.0
"COMUNITAT VALENCIANA,",4. Secuestro,0.0,0.0,0.0
"COMUNITAT VALENCIANA,",5. Delitos contra la libertad sexual,3.0,3.0,0.0
"COMUNITAT VALENCIANA,",5.1.-Agresión sexual con penetración,3.0,3.0,0.0
"COMUNITAT VALENCIANA,",5.2.-Resto de delitos contra la libertad sexual,3.0,3.0,0.0
"COMUNITAT VALENCIANA,",6. Robos con violencia e intimidación,2.0,4.0,100.0
"COMUNITAT VALENCIANA,",7. Robos con fuerza en domicilios,,39.0,39.0
"COMUNITAT VALENCIANA,",7.1.-Robos con fuerza en domicilios,,39.0,39.0
"COMUNITAT VALENCIANA,",8. Hurtos,84.0,87.0,3.6
"COMUNITAT VALENCIANA,",9. Sustracciones de vehículos,4.0,8.0,100.0
"COMUNITAT VALENCIANA,",10. Tráfico de drogas,1.0,3.0,200.0
"COMUNITAT VALENCIANA,",11. Resto de criminalidad convencional,104.0,112.0,7.7
"COMUNITAT VALENCIANA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),40.0,45.0,12.5
"COMUNITAT VALENCIANA,",12.-Estafas informáticas,40.0,45.0,12.5
"COMUNITAT VALENCIANA,",13.-Otros ciberdelitos,40.0,45.0,12.5
"COMUNITAT VALENCIANA,",III. TOTAL INFRACCIONES PENALES,277.0,303.0,9.4
"COMUNITAT VALENCIANA,",03014 Alicante/Alacant,277.0,303.0,9.4
"COMUNITAT VALENCIANA,",I. CRIMINALIDAD CONVENCIONAL,4571.0,4787.0,4.7
"COMUNITAT VALENCIANA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"COMUNITAT VALENCIANA,",2. Homicidios dolosos y asesinatos en grado tentativa,3.0,2.0,-33.3
"COMUNITAT VALENCIANA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,36.0,61.0,69.4
"COMUNITAT VALENCIANA,",4. Secuestro,0.0,0.0,0.0
"COMUNITAT VALENCIANA,",5. Delitos contra la libertad sexual,51.0,51.0,0.0
"COMUNITAT VALENCIANA,",5.1.-Agresión sexual con penetración,51.0,51.0,0.0
"COMUNITAT VALENCIANA,",5.2.-Resto de delitos contra la libertad sexual,51.0,51.0,0.0
"COMUNITAT VALENCIANA,",6. Robos con violencia e intimidación,141.0,199.0,41.1
"COMUNITAT VALENCIANA,",7. Robos con fuerza en domicilios,,159.0,196.0
"COMUNITAT VALENCIANA,",7.1.-Robos con fuerza en domicilios,,159.0,196.0
"COMUNITAT VALENCIANA,",8. Hurtos,1626.0,1644.0,1.1
"COMUNITAT VALENCIANA,",9. Sustracciones de vehículos,77.0,93.0,20.8
"COMUNITAT VALENCIANA,",10. Tráfico de drogas,75.0,86.0,14.7
"COMUNITAT VALENCIANA,",11. Resto de criminalidad convencional,2403.0,2455.0,2.2
"COMUNITAT VALENCIANA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),1004.0,1001.0,-0.3
"COMUNITAT VALENCIANA,",12.-Estafas informáticas,1004.0,1001.0,-0.3
"COMUNITAT VALENCIANA,",13.-Otros ciberdelitos,1004.0,1001.0,-0.3
"COMUNITAT VALENCIANA,",III. TOTAL INFRACCIONES PENALES,5575.0,5788.0,3.8
"COMUNITAT VALENCIANA,",03015 Almoradí,5575.0,5788.0,3.8
"COMUNITAT VALENCIANA,",I. CRIMINALIDAD CONVENCIONAL,221.0,190.0,-14.0
"COMUNITAT VALENCIANA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"COMUNITAT VALENCIANA,",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
"COMUNITAT VALENCIANA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,4.0,2.0,-50.0
"COMUNITAT VALENCIANA,",4. Secuestro,0.0,0.0,0.0
"COMUNITAT VALENCIANA,",5. Delitos contra la libertad sexual,0.0,5.0,100.0
"COMUNITAT VALENCIANA,",5.1.-Agresión sexual con penetración,0.0,5.0,100.0
"COMUNITAT VALENCIANA,",5.2.-Resto de delitos contra la libertad sexual,0.0,5.0,100.0
"COMUNITAT VALENCIANA,",6. Robos con violencia e intimidación,5.0,2.0,-60.0
"COMUNITAT VALENCIANA,",7. Robos con fuerza en domicilios,,28.0,15.0
"COMUNITAT VALENCIANA,",7.1.-Robos con fuerza en domicilios,,28.0,15.0
"COMUNITAT VALENCIANA,",8. Hurtos,62.0,45.0,-27.4
"COMUNITAT VALENCIANA,",9. Sustracciones de vehículos,0.0,3.0,100.0
"COMUNITAT VALENCIANA,",10. Tráfico de drogas,1.0,0.0,-100.0
"COMUNITAT VALENCIANA,",11. Resto de criminalidad convencional,121.0,118.0,-2.5
"COMUNITAT VALENCIANA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),41.0,38.0,-7.3
"COMUNITAT VALENCIANA,",12.-Estafas informáticas,41.0,38.0,-7.3
"COMUNITAT VALENCIANA,",13.-Otros ciberdelitos,41.0,38.0,-7.3
"COMUNITAT VALENCIANA,",III. TOTAL INFRACCIONES PENALES,262.0,228.0,-13.0
"COMUNITAT VALENCIANA,",03018 Altea,262.0,228.0,-13.0
"COMUNITAT VALENCIANA,",I. CRIMINALIDAD CONVENCIONAL,345.0,269.0,-22.0
"COMUNITAT VALENCIANA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"COMUNITAT VALENCIANA,",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,1.0,100.0
"COMUNITAT VALENCIANA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,2.0,4.0,100.0
"COMUNITAT VALENCIANA,",4. Secuestro,0.0,0.0,0.0
"COMUNITAT VALENCIANA,",5. Delitos contra la libertad sexual,1.0,1.0,0.0
"COMUNITAT VALENCIANA,",5.1.-Agresión sexual con penetración,1.0,1.0,0.0
"COMUNITAT VALENCIANA,",5.2.-Resto de delitos contra la libertad sexual,1.0,1.0,0.0
"COMUNITAT VALENCIANA,",6. Robos con violencia e intimidación,6.0,5.0,-16.7
"COMUNITAT VALENCIANA,",7. Robos con fuerza en domicilios,,60.0,34.0
"COMUNITAT VALENCIANA,",7.1.-Robos con fuerza en domicilios,,60.0,34.0
"COMUNITAT VALENCIANA,",8. Hurtos,117.0,63.0,-46.2
"COMUNITAT VALENCIANA,",9. Sustracciones de vehículos,7.0,6.0,-14.3
"COMUNITAT VALENCIANA,",10. Tráfico de drogas,1.0,6.0,500.0
"COMUNITAT VALENCIANA,",11. Resto de criminalidad convencional,151.0,149.0,-1.3
"COMUNITAT VALENCIANA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),58.0,54.0,-6.9
"COMUNITAT VALENCIANA,",12.-Estafas informáticas,58.0,54.0,-6.9
"COMUNITAT VALENCIANA,",13.-Otros ciberdelitos,58.0,54.0,-6.9
"COMUNITAT VALENCIANA,",III. TOTAL INFRACCIONES PENALES,403.0,323.0,-19.9
"COMUNITAT VALENCIANA,",03019 Aspe,403.0,323.0,-19.9
"COMUNITAT VALENCIANA,",I. CRIMINALIDAD CONVENCIONAL,169.0,159.0,-5.9
"COMUNITAT VALENCIANA,",1. Homicidios dolosos y asesinatos consumados,1.0,0.0,-100.0
"COMUNITAT VALENCIANA,",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
"COMUNITAT VALENCIANA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,2.0,2.0,0.0
"COMUNITAT VALENCIANA,",4. Secuestro,0.0,0.0,0.0
"COMUNITAT VALENCIANA,",5. Delitos contra la libertad sexual,1.0,2.0,100.0
"COMUNITAT VALENCIANA,",5.1.-Agresión sexual con penetración,1.0,2.0,100.0
"COMUNITAT VALENCIANA,",5.2.-Resto de delitos contra la libertad sexual,1.0,2.0,100.0
"COMUNITAT VALENCIANA,",6. Robos con violencia e intimidación,3.0,5.0,66.7
"COMUNITAT VALENCIANA,",7. Robos con fuerza en domicilios,,21.0,11.0
"COMUNITAT VALENCIANA,",7.1.-Robos con fuerza en domicilios,,21.0,11.0
"COMUNITAT VALENCIANA,",8. Hurtos,24.0,35.0,45.8
"COMUNITAT VALENCIANA,",9. Sustracciones de vehículos,0.0,2.0,100.0
"COMUNITAT VALENCIANA,",10. Tráfico de drogas,0.0,4.0,100.0
"COMUNITAT VALENCIANA,",11. Resto de criminalidad convencional,117.0,98.0,-16.2
"COMUNITAT VALENCIANA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),44.0,43.0,-2.3
"COMUNITAT VALENCIANA,",12.-Estafas informáticas,44.0,43.0,-2.3
"COMUNITAT VALENCIANA,",13.-Otros ciberdelitos,44.0,43.0,-2.3
"COMUNITAT VALENCIANA,",III. TOTAL INFRACCIONES PENALES,213.0,202.0,-5.2
"COMUNITAT VALENCIANA,",03031 Benidorm,213.0,202.0,-5.2
"COMUNITAT VALENCIANA,",I. CRIMINALIDAD CONVENCIONAL,907.0,1086.0,19.7
"COMUNITAT VALENCIANA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"COMUNITAT VALENCIANA,",2. Homicidios dolosos y asesinatos en grado tentativa,1.0,0.0,-100.0
"COMUNITAT VALENCIANA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,43.0,18.0,-58.1
"COMUNITAT VALENCIANA,",4. Secuestro,0.0,0.0,0.0
"COMUNITAT VALENCIANA,",5. Delitos contra la libertad sexual,12.0,15.0,25.0
"COMUNITAT VALENCIANA,",5.1.-Agresión sexual con penetración,12.0,15.0,25.0
"COMUNITAT VALENCIANA,",5.2.-Resto de delitos contra la libertad sexual,12.0,15.0,25.0
"COMUNITAT VALENCIANA,",6. Robos con violencia e intimidación,17.0,26.0,52.9
"COMUNITAT VALENCIANA,",7. Robos con fuerza en domicilios,,28.0,51.0
"COMUNITAT VALENCIANA,",7.1.-Robos con fuerza en domicilios,,28.0,51.0
"COMUNITAT VALENCIANA,",8. Hurtos,320.0,380.0,18.8
"COMUNITAT VALENCIANA,",9. Sustracciones de vehículos,9.0,11.0,22.2
"COMUNITAT VALENCIANA,",10. Tráfico de drogas,23.0,32.0,39.1
"COMUNITAT VALENCIANA,",11. Resto de criminalidad convencional,454.0,553.0,21.8
"COMUNITAT VALENCIANA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),147.0,188.0,27.9
"COMUNITAT VALENCIANA,",12.-Estafas informáticas,147.0,188.0,27.9
"COMUNITAT VALENCIANA,",13.-Otros ciberdelitos,147.0,188.0,27.9
"COMUNITAT VALENCIANA,",III. TOTAL INFRACCIONES PENALES,1054.0,1274.0,20.9
"COMUNITAT VALENCIANA,",03047 Calp,1054.0,1274.0,20.9
"COMUNITAT VALENCIANA,",I. CRIMINALIDAD CONVENCIONAL,269.0,316.0,17.5
"COMUNITAT VALENCIANA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"COMUNITAT VALENCIANA,",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
"COMUNITAT VALENCIANA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,5.0,2.0,-60.0
"COMUNITAT VALENCIANA,",4. Secuestro,0.0,0.0,0.0
"COMUNITAT VALENCIANA,",5. Delitos contra la libertad sexual,1.0,8.0,700.0
"COMUNITAT VALENCIANA,",5.1.-Agresión sexual con penetración,1.0,8.0,700.0
"COMUNITAT VALENCIANA,",5.2.-Resto de delitos contra la libertad sexual,1.0,8.0,700.0
"COMUNITAT VALENCIANA,",6. Robos con violencia e intimidación,1.0,6.0,500.0
"COMUNITAT VALENCIANA,",7. Robos con fuerza en domicilios,,45.0,34.0
"COMUNITAT VALENCIANA,",7.1.-Robos con fuerza en domicilios,,45.0,34.0
"COMUNITAT VALENCIANA,",8. Hurtos,72.0,84.0,16.7
"COMUNITAT VALENCIANA,",9. Sustracciones de vehículos,3.0,6.0,100.0
"COMUNITAT VALENCIANA,",10. Tráfico de drogas,2.0,0.0,-100.0
"COMUNITAT VALENCIANA,",11. Resto de criminalidad convencional,140.0,176.0,25.7
"COMUNITAT VALENCIANA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),78.0,95.0,21.8
"COMUNITAT VALENCIANA,",12.-Estafas informáticas,78.0,95.0,21.8
"COMUNITAT VALENCIANA,",13.-Otros ciberdelitos,78.0,95.0,21.8
"COMUNITAT VALENCIANA,",III. TOTAL INFRACCIONES PENALES,347.0,411.0,18.4
"COMUNITAT VALENCIANA,",03050 Campello (el),347.0,411.0,18.4
"COMUNITAT VALENCIANA,",I. CRIMINALIDAD CONVENCIONAL,250.0,211.0,-15.6
"COMUNITAT VALENCIANA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"COMUNITAT VALENCIANA,",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
"COMUNITAT VALENCIANA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,2.0,0.0,-100.0
"COMUNITAT VALENCIANA,",4. Secuestro,0.0,0.0,0.0
"COMUNITAT VALENCIANA,",5. Delitos contra la libertad sexual,1.0,5.0,400.0
"COMUNITAT VALENCIANA,",5.1.-Agresión sexual con penetración,1.0,5.0,400.0
"COMUNITAT VALENCIANA,",5.2.-Resto de delitos contra la libertad sexual,1.0,5.0,400.0
"COMUNITAT VALENCIANA,",6. Robos con violencia e intimidación,4.0,1.0,-75.0
"COMUNITAT VALENCIANA,",7. Robos con fuerza en domicilios,,21.0,15.0
"COMUNITAT VALENCIANA,",7.1.-Robos con fuerza en domicilios,,21.0,15.0
"COMUNITAT VALENCIANA,",8. Hurtos,60.0,68.0,13.3
"COMUNITAT VALENCIANA,",9. Sustracciones de vehículos,3.0,3.0,0.0
"COMUNITAT VALENCIANA,",10. Tráfico de drogas,4.0,6.0,50.0
"COMUNITAT VALENCIANA,",11. Resto de criminalidad convencional,155.0,113.0,-27.1
"COMUNITAT VALENCIANA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),39.0,85.0,117.9
"COMUNITAT VALENCIANA,",12.-Estafas informáticas,39.0,85.0,117.9
"COMUNITAT VALENCIANA,",13.-Otros ciberdelitos,39.0,85.0,117.9
"COMUNITAT VALENCIANA,",III. TOTAL INFRACCIONES PENALES,289.0,296.0,2.4
"COMUNITAT VALENCIANA,",03059 Crevillent,289.0,296.0,2.4
"COMUNITAT VALENCIANA,",I. CRIMINALIDAD CONVENCIONAL,199.0,240.0,20.6
"COMUNITAT VALENCIANA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"COMUNITAT VALENCIANA,",2. Homicidios dolosos y asesinatos en grado tentativa,2.0,0.0,-100.0
"COMUNITAT VALENCIANA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,6.0,4.0,-33.3
"COMUNITAT VALENCIANA,",4. Secuestro,0.0,1.0,100.0
"COMUNITAT VALENCIANA,",5. Delitos contra la libertad sexual,6.0,6.0,0.0
"COMUNITAT VALENCIANA,",5.1.-Agresión sexual con penetración,6.0,6.0,0.0
"COMUNITAT VALENCIANA,",5.2.-Resto de delitos contra la libertad sexual,6.0,6.0,0.0
"COMUNITAT VALENCIANA,",6. Robos con violencia e intimidación,2.0,6.0,200.0
"COMUNITAT VALENCIANA,",7. Robos con fuerza en domicilios,,17.0,19.0
"COMUNITAT VALENCIANA,",7.1.-Robos con fuerza en domicilios,,17.0,19.0
"COMUNITAT VALENCIANA,",8. Hurtos,32.0,55.0,71.9
"COMUNITAT VALENCIANA,",9. Sustracciones de vehículos,0.0,6.0,100.0
"COMUNITAT VALENCIANA,",10. Tráfico de drogas,1.0,4.0,300.0
"COMUNITAT VALENCIANA,",11. Resto de criminalidad convencional,133.0,139.0,4.5
"COMUNITAT VALENCIANA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),37.0,29.0,-21.6
"COMUNITAT VALENCIANA,",12.-Estafas informáticas,37.0,29.0,-21.6
"COMUNITAT VALENCIANA,",13.-Otros ciberdelitos,37.0,29.0,-21.6
"COMUNITAT VALENCIANA,",III. TOTAL INFRACCIONES PENALES,236.0,269.0,14.0
"COMUNITAT VALENCIANA,",03063 Dénia,236.0,269.0,14.0
"COMUNITAT VALENCIANA,",I. CRIMINALIDAD CONVENCIONAL,405.0,437.0,7.9
"COMUNITAT VALENCIANA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"COMUNITAT VALENCIANA,",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,1.0,100.0
"COMUNITAT VALENCIANA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,7.0,5.0,-28.6
"COMUNITAT VALENCIANA,",4. Secuestro,0.0,0.0,0.0
"COMUNITAT VALENCIANA,",5. Delitos contra la libertad sexual,3.0,1.0,-66.7
"COMUNITAT VALENCIANA,",5.1.-Agresión sexual con penetración,3.0,1.0,-66.7
"COMUNITAT VALENCIANA,",5.2.-Resto de delitos contra la libertad sexual,3.0,1.0,-66.7
"COMUNITAT VALENCIANA,",6. Robos con violencia e intimidación,7.0,9.0,28.6
"COMUNITAT VALENCIANA,",7. Robos con fuerza en domicilios,,48.0,52.0
"COMUNITAT VALENCIANA,",7.1.-Robos con fuerza en domicilios,,48.0,52.0
"COMUNITAT VALENCIANA,",8. Hurtos,98.0,125.0,27.6
"COMUNITAT VALENCIANA,",9. Sustracciones de vehículos,8.0,22.0,175.0
"COMUNITAT VALENCIANA,",10. Tráfico de drogas,8.0,10.0,25.0
"COMUNITAT VALENCIANA,",11. Resto de criminalidad convencional,226.0,212.0,-6.2
"COMUNITAT VALENCIANA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),108.0,120.0,11.1
"COMUNITAT VALENCIANA,",12.-Estafas informáticas,108.0,120.0,11.1
"COMUNITAT VALENCIANA,",13.-Otros ciberdelitos,108.0,120.0,11.1
"COMUNITAT VALENCIANA,",III. TOTAL INFRACCIONES PENALES,513.0,557.0,8.6
"COMUNITAT VALENCIANA,",03065 Elche/Elx,513.0,557.0,8.6
"COMUNITAT VALENCIANA,",I. CRIMINALIDAD CONVENCIONAL,1876.0,1969.0,5.0
"COMUNITAT VALENCIANA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"COMUNITAT VALENCIANA,",2. Homicidios dolosos y asesinatos en grado tentativa,2.0,2.0,0.0
"COMUNITAT VALENCIANA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,20.0,24.0,20.0
"COMUNITAT VALENCIANA,",4. Secuestro,0.0,0.0,0.0
"COMUNITAT VALENCIANA,",5. Delitos contra la libertad sexual,23.0,30.0,30.4
"COMUNITAT VALENCIANA,",5.1.-Agresión sexual con penetración,23.0,30.0,30.4
"COMUNITAT VALENCIANA,",5.2.-Resto de delitos contra la libertad sexual,23.0,30.0,30.4
"COMUNITAT VALENCIANA,",6. Robos con violencia e intimidación,38.0,33.0,-13.2
"COMUNITAT VALENCIANA,",7. Robos con fuerza en domicilios,,107.0,146.0
"COMUNITAT VALENCIANA,",7.1.-Robos con fuerza en domicilios,,107.0,146.0
"COMUNITAT VALENCIANA,",8. Hurtos,633.0,645.0,1.9
"COMUNITAT VALENCIANA,",9. Sustracciones de vehículos,39.0,64.0,64.1
"COMUNITAT VALENCIANA,",10. Tráfico de drogas,47.0,44.0,-6.4
"COMUNITAT VALENCIANA,",11. Resto de criminalidad convencional,967.0,981.0,1.4
"COMUNITAT VALENCIANA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),408.0,365.0,-10.5
"COMUNITAT VALENCIANA,",12.-Estafas informáticas,408.0,365.0,-10.5
"COMUNITAT VALENCIANA,",13.-Otros ciberdelitos,408.0,365.0,-10.5
"COMUNITAT VALENCIANA,",III. TOTAL INFRACCIONES PENALES,2284.0,2334.0,2.2
